100000004,81000000005,35,100000003,100007335,100000038,100000000,385.4276123046875,468.5270080566406,872.7396240234375,-322.3500061035156,-239.17999267578125,173.16000366210938,210371,1.834645477916672e15,2.0613999366760254,0.08479999750852585,394,479,893,999465892
100000014,71000000033,25,100000013,100003115,100000038,100000000,386.8492126464844,468.960693359375,871.7808227539062,-636.9099731445312,-308.8500061035156,581.7999877929688,115999,1.011627268767744e15,1.6414999961853027,0.058400001376867294,396,480,892,999382434
100000024,56000000548,15,100000023,100000565,100000038,100000000,387.5398864746094,471.4342956542969,869.396728515625,-165.80999755859375,-461.510009765625,631.4199829101562,25221,219952338436096,1.1455999612808228,0.012299999594688416,396,482,890,999382486
100000034,36000006786,5,100000033,100000053,100000038,100000000,387.7532958984375,474.3887023925781,863.8762817382812,-92.13999938964844,-122.11000061035156,593.8300170898438,942,8215181393920,0.37209999561309814,0.04439999908208847,397,485,884,999382624
100000054,36000015343,5,100000033,100000070,100000058,100000000,388.32440185546875,475.04949951171875,865.2459716796875,-191.5399932861328,-298.75,130.83999633789062,686,5982605803520,0.3224000036716461,0.052299998700618744,397,486,886,999382643
100000164,38000198249,6,100000163,100000171,100000168,100000000,387.9617004394531,473.29901123046875,862.614990234375,-159.25999450683594,-120.37000274658203,784.489990234375,287,2502927056896,0.262800008058548,0.11479999870061874,397,484,883,999382942
100000184,40000040608,7,100000183,100000203,100000190,100000000,389.93548583984375,474.36419677734375,866.0316772460938,-419.54998779296875,-339.7799987792969,350.9599914550781,898,7831458152448,0.4027000069618225,0.07980000227689743,399,485,886,999382596
100000204,40000486233,7,100000183,100000210,100000210,100000000,390.4507141113281,474.88018798828125,865.7540283203125,-519.4000244140625,-647.3599853515625,639.4299926757812,217,1892456988672,0.23989999294281006,0.050200000405311584,399,486,886,999382607
100000234,36000036466,5,100000233,100000242,100000237,100000000,392.5956115722656,473.8064880371094,866.7208251953125,-431.739990234375,-102.83999633789062,209.86000061035156,472,4116311965696,0.31769999861717224,0.051100000739097595,402,485,887,999383328
100000254,42000126050,8,100000253,100000272,100000261,100000000,390.7668151855469,475.0382995605469,865.9439697265625,-627.7999877929688,-635.530029296875,668.5399780273438,627,5468066938880,0.34950000047683716,0.3700999915599823,400,486,886,999383318
100000344,46000528846,10,100000343,100000357,100000352,100000000,385.85589599609375,471.81781005859375,869.648681640625,276.6099853515625,-261.45001220703125,-2.049999952316284,345,3008745177088,0.28949999809265137,0.07810000330209732,395,483,890,999382058
100000384,38000086034,6,100000383,100000395,100000389,100000000,391.94488525390625,472.4490051269531,870.89599609375,-264.92999267578125,-176.13999938964844,-28.809999465942383,452,3941892096000,0.3133000135421753,0.07119999825954437,401,483,891,999383601
100000404,42000324962,8,100000403,100000415,100000409,100000000,393.3611145019531,473.1695861816406,867.6422119140625,-702.3400268554688,-442.0400085449219,370.6300048828125,349,3043628941312,0.2946999967098236,0.03200000151991844,402,484,888,999384046
100000574,40000073111,7,100000573,100000584,100000579,100000000,393.02191162109375,477.9881896972656,864.540771484375,-429.54998779296875,-623.7000122070312,378.79998779296875,664,5790744182784,0.35440000891685486,0.04149999842047691,402,489,885,999384792
100000624,46000167696,10,100000623,100000636,100000633,100000000,393.3174133300781,476.9671936035156,864.85302734375,-811.4400024414062,-556.1199951171875,652.1500244140625,764,6662844317696,0.34599998593330383,0.018699999898672104,402,488,885,999384799
100000684,48000862983,11,100000683,100000696,100000688,100000000,388.3389892578125,469.6318054199219,869.734375,-224.77999877929688,248.9199981689453,357.7799987792969,265,2311064911872,0.2653999924659729,0.08749999850988388,397,480,890,999382475
100000844,48000013506,11,100000843,100000912,100000854,100000000,392.32720947265625,474.1661071777344,874.2349243164062,-509.989990234375,-375.8599853515625,-205.08999633789062,3720,32442119356416,0.6101999878883362,0.02759999968111515,401,485,895,999383977
100000874,40000507460,7,100000847,100000880,100000877,100000000,394.9043884277344,475.7073059082031,875.0784301757812,-751.219970703125,-471.760009765625,-20.190000534057617,211,1840130949120,0.22059999406337738,0.07569999992847443,404,487,896,1002419629
100000944,48000113256,11,100000943,100000967,100000953,100000000,392.0928039550781,476.0906982421875,873.1483764648438,-529.3099975585938,-836.5499877929688,78.41999816894531,1141,9950661181440,0.4311000108718872,0.050200000405311584,401,487,894,999383988
100000984,50000933041,12,100000983,100000994,100000991,100000000,391.3381042480469,474.4447021484375,872.1359252929688,-605.6599731445312,-749.2999877929688,357.7200012207031,272,2372111958016,0.2614000141620636,0.0681999996304512,400,485,893,999383972
100001094,56000051409,15,100001093,100001184,100001108,100000000,386.0513000488281,469.8927001953125,871.94091796875,87.61000061035156,8.920000076293945,-79.4800033569336,2984,26023464796160,0.5820000171661377,0.03579999879002571,395,481,892,999382110
100001104,36000077716,5,100001103,100001108,100001108,100000000,386.8612976074219,469.7934875488281,872.3336181640625,-92.51000213623047,43.209999084472656,30.940000534057617,331,2886650822656,0.26030001044273376,0.013100000098347664,396,481,893,999382432
100001144,44000428383,9,100001143,100001157,100001152,100000000,385.331787109375,470.8819885253906,871.6488037109375,135.3699951171875,-299.25,90.5,347,3026186928128,0.28850001096725464,0.05339999869465828,394,482,892,999382118
100001194,46000206933,10,100001193,100001209,100001202,100000000,388.7117919921875,473.6496887207031,874.3638916015625,-130.72000122070312,-440.5,-242.22000122070312,666,5808186195968,0.3409999907016754,0.02239999920129776,398,485,895,999382386
100001254,42000292119,8,100001253,100001262,100001260,100000000,389.652099609375,468.44610595703125,871.3037719726562,-217.50999450683594,80.37000274658203,-7.630000114440918,374,3261654106112,0.27549999952316284,0.05000000074505806,399,479,892,999465536
100001454,58000002458,16,100001453,100001841,100001469,100000000,389.3594055175781,465.16558837890625,870.0059814453125,-435.7699890136719,694.75,292.739990234375,16044,139919716515840,0.9678000211715698,0.016300000250339508,398,476,890,999465504
100001464,38000012322,6,100001463,100001480,100001469,100000000,391.2688903808594,461.4971923828125,867.69189453125,-168.1999969482422,317.70001220703125,235.49000549316406,1113,9706472996864,0.39649999141693115,0.05480000004172325,400,472,888,999463936
100001544,38000297100,6,100001543,100001549,100001547,100000000,395.4381103515625,460.57080078125,868.9290771484375,-472.8699951171875,417.1600036621094,47.650001525878906,227,1979667054592,0.2651999890804291,0.17790000140666962,404,471,889,999463434
100001684,44000524236,9,100001669,100001694,100001691,100000000,388.1160888671875,461.2773132324219,868.0504760742188,129.8800048828125,796.77001953125,167.14999389648438,301,2625020887040,0.257099986076355,0.07259999960660934,397,472,888,999465713
100001714,44000382902,9,100001713,100001726,100001721,100000000,388.6098937988281,462.6029968261719,865.6522216796875,-104.7300033569336,204.22999572753906,540.5,375,3270375112704,0.28519999980926514,0.09679999947547913,397,473,886,999465356
100001734,46000629467,10,100001733,100001744,100001743,100000000,388.6910095214844,462.64349365234375,870.457275390625,-39.290000915527344,533.8300170898438,-82.7699966430664,303,2642462900224,0.27559998631477356,0.07100000232458115,398,473,891,999465702
100001864,50000015361,12,100001863,100001956,100001874,100000000,393.8638000488281,469.5527038574219,868.9578857421875,-924.5,-217.11000061035156,307.79998779296875,4113,35869473898496,0.588100016117096,0.04619999974966049,403,480,889,999383582
100002024,48000606445,11,100002023,100002039,100002034,100000000,396.345703125,468.943115234375,867.2620849609375,-929.2999877929688,-315.510009765625,606.030029296875,350,3052350210048,0.27730000019073486,0.04149999842047691,405,480,888,999383765
100002084,54000097517,14,100002083,100002145,100002094,100000000,390.80950927734375,467.30828857421875,871.0789794921875,-789.5499877929688,130.7100067138672,-251.66000366210938,1789,15601869258752,0.5005000233650208,0.05460000038146973,400,478,891,999464391
100002294,44000221858,9,100002293,100002309,100002300,100000000,389.3299865722656,471.3185119628906,859.7581787109375,-250.3699951171875,-135.3300018310547,863.1699829101562,540,4709339889664,0.3093999922275543,0.1200999990105629,398,482,880,999382978
100002384,50000487843,12,100002383,100002402,100002393,100000000,386.7532958984375,469.89459228515625,863.8181762695312,113.37999725341797,95.0999984741211,903.5,458,3994218135552,0.2962999939918518,0.17759999632835388,396,481,884,999382549
100002404,50000538156,12,100002403,100002426,100002415,100000000,388.135009765625,470.906494140625,863.8693237304688,-284.3299865722656,-368.010009765625,944.760009765625,424,3697704173568,0.28780001401901245,0.048900000751018524,397,482,884,999382569
100002454,60001078537,17,100002453,100002479,100002468,100000000,385.7051086425781,472.5566101074219,868.4937744140625,303.3900146484375,-1029.8800048828125,1407.989990234375,314,2738393972736,0.25760000944137573,0.09120000153779984,394,483,889,999382036
100002734,67001018208,21,100000017,100002778,100002751,100000000,385.8974914550781,470.70111083984375,870.280517578125,505.1300048828125,-1509.93994140625,1179.43994140625,367,3200607059968,0.29010000824928284,1.9804999828338623,395,481,891,999382065
100003014,56001262154,15,100003013,100003029,100003022,100000000,394.1986083984375,473.4237976074219,871.1920166015625,-1183.0899658203125,-613.739990234375,396.2200012207031,251,2188970950656,0.23330000042915344,0.031199999153614044,403,484,892,999383965
100003124,60000002556,17,100003123,100003624,100003140,100000000,384.3020935058594,469.1763000488281,875.450927734375,221.85000610351562,-642.4299926757812,-571.739990234375,17637,153812274774016,0.9711999893188477,0.10159999877214432,393,480,896,1002407573
100003134,40000007417,7,100003133,100003160,100003140,100000000,381.5712890625,473.4740905761719,879.6915283203125,296.1400146484375,-341.1099853515625,-379.04998779296875,1913,16683273027584,0.47040000557899475,0.07000000029802322,390,484,900,1002406234
100003304,48000854944,11,100003303,100003312,100003311,100000000,384.2358093261719,471.6033020019531,876.5845947265625,63.75,-700.9500122070312,-174.72000122070312,267,2328507187200,0.24819999933242798,0.032999999821186066,393,482,897,1002407576
100003424,48000697265,11,100003398,100003440,100003430,100000000,385.05889892578125,470.2702941894531,876.2161865234375,-165.91000366210938,-335.0199890136719,-332.8800048828125,314,2738393972736,0.28220000863075256,0.09520000219345093,394,481,897,1002407592
100003534,48000148666,11,100003533,100003565,100003544,100000000,381.7944030761719,471.62188720703125,874.3068237304688,218.10000610351562,-647.780029296875,-59.13999938964844,956,8337276534784,0.4180000126361847,0.07739999890327454,390,482,895,999381929
100003554,40000526324,7,100003553,100003560,100003558,100000000,381.76849365234375,474.27398681640625,874.630615234375,116.62000274658203,-627.0700073242188,-91.97000122070312,206,1796526047232,0.23999999463558197,0.055399999022483826,390,485,895,999381590
100003634,42000011471,8,100003633,100003674,100003641,100000000,387.14910888671875,466.64599609375,881.8582763671875,-126.37000274658203,37.9900016784668,-474.8699951171875,2122,18505963405312,0.5504999756813049,0.06239999830722809,396,477,903,1002404990
100003704,48000465430,11,100003630,100003726,100003711,100000000,386.7644958496094,467.2958068847656,879.0438232421875,-429.2300109863281,-22.600000381469727,-88.4000015258789,428,3732587937792,0.28360000252723694,0.035999998450279236,396,478,900,1002404958
100003744,56000306861,15,100003626,100003779,100003755,100000000,386.3695068359375,468.68170166015625,877.7888793945312,-389.1600036621094,-563.2100219726562,-759.5800170898438,838,7308198281216,0.37290000915527344,0.041999999433755875,395,479,898,1002405320
100004034,58000007141,16,100004033,100004341,100004049,100000000,382.0849914550781,465.78228759765625,876.3604125976562,104.26000213623047,423.7099914550781,-473.1000061035156,9925,86555922268160,0.8299000263214111,0.051500000059604645,391,476,897,1002405436
100004044,38000045862,6,100004043,100004053,100004049,100000000,381.7575988769531,463.341796875,877.8021850585938,5.860000133514404,204.14999389648438,-109.30999755859375,618,5389577879552,0.32739999890327454,0.008299999870359898,390,474,898,1002405498
100004114,46000092374,10,100004039,100004146,100004121,100000000,380.4093017578125,464.2843017578125,878.180908203125,457.4599914550781,199.39999389648438,-332.8800048828125,1111,9689030983680,0.4345000088214874,0.18379999697208405,389,475,899,1002405477
100004134,40000450498,7,100004133,100004141,100004140,100000000,379.10528564453125,464.6890869140625,878.413818359375,341.6300048828125,-95.68000030517578,-235.47999572753906,228,1988387930112,0.23880000412464142,0.050700001418590546,388,475,899,1002405474
100004224,42000277284,8,100004223,100004237,100004230,100000000,383.95721435546875,463.3713073730469,880.0972290039062,-224.02000427246094,220.25,-359.0400085449219,387,3375027191808,0.2786000072956085,0.04349999874830246,393,474,901,1002405068
100004314,46001000622,10,100004313,100004326,100004322,100000000,380.6099853515625,465.651611328125,875.642822265625,362.7099914550781,-36.75,-182.0399932861328,212,1848852086784,0.22849999368190765,0.029100000858306885,389,476,896,1002405431
100004344,54000094183,14,100004343,100004414,100004354,100000000,381.2637939453125,466.6156921386719,874.172119140625,-11.619999885559082,255.67999267578125,138.02000427246094,1831,15968151535616,0.49129998683929443,0.09740000218153,390,477,895,999466070
100004534,54001384583,14,100004533,100004546,100004541,100000000,385.2203063964844,466.2777099609375,880.4091186523438,127.05000305175781,-62.720001220703125,-1037.6700439453125,220,1918620008448,0.25200000405311584,0.13689999282360077,394,477,901,1002404904
100004794,68000190003,22,100004793,100004866,100004815,100000000,385.9136047363281,465.980712890625,870.3972778320312,490.44000244140625,855.6500244140625,791.489990234375,1682,14668721553408,0.4578000009059906,0.061799999326467514,395,477,891,999465937
100004804,50000171783,12,100004803,100004827,100004815,100000000,384.4646911621094,463.5307922363281,867.2415161132812,161.25,219.35000610351562,485.489990234375,983,8572743188480,0.3799999952316284,0.050200000405311584,393,474,888,999465769
100004874,67000380573,21,100004873,100004914,100004891,100000000,387.31689453125,465.61029052734375,869.9014892578125,-2.1500000953674316,959.1300048828125,1072.800048828125,912,7953551720448,0.4065000116825104,0.5918999910354614,396,476,890,999465514
100005004,67001559088,21,100005003,100005029,100005019,100000000,385.085205078125,468.16949462890625,877.8087158203125,98.61000061035156,-520.7999877929688,-1521.77001953125,242,2110481891328,0.24459999799728394,0.05770000070333481,394,479,898,1002405323
100005094,70000088472,24,100005093,100005257,100005117,100000000,388.21929931640625,466.81610107421875,868.8142700195312,-773.2999877929688,285.6000061035156,1501.9599609375,3207,27968246120448,0.5720999836921692,0.09130000323057175,397,478,889,999465484
100005104,54000198164,14,100005103,100005135,100005117,100000000,390.9419860839844,466.739501953125,864.276611328125,-481.760009765625,-24.899999618530273,810.1799926757812,1084,9453564854272,0.38769999146461487,0.029600000008940697,400,477,885,999464464
100005184,58001154848,16,100005183,100005205,100005198,100000000,389.83221435546875,465.7572021484375,864.6868286132812,-146.2899932861328,21.170000076293945,917.5700073242188,284,2476764037120,0.23250000178813934,0.030799999833106995,399,476,885,999465416
100005364,60001662069,17,100005363,100005383,100005376,100000000,388.0889892578125,467.5960998535156,878.5557861328125,-527.9299926757812,-249.69000244140625,-813.739990234375,209,1822688935936,0.22609999775886536,0.045899998396635056,397,478,899,1002405280
100005514,70000173681,24,100005513,100005637,100005536,100000000,386.527099609375,472.34271240234375,875.1599731445312,67.66000366210938,-1072.1500244140625,-990.2000122070312,1878,16378037796864,0.49720001220703125,0.12099999934434891,395,483,896,1002407586
100005524,54000650728,14,100005523,100005542,100005536,100000000,385.6759948730469,475.69610595703125,878.2103881835938,179.89999389648438,-743.9299926757812,-594.1900024414062,424,3697704173568,0.2906999886035919,0.030400000512599945,394,487,899,1002407630
100005574,46001070231,10,100005573,100005583,100005578,100000000,386.6361083984375,478.72698974609375,879.3295288085938,-65.41999816894531,-548.7999877929688,-362.19000244140625,201,1752921014272,0.2379000037908554,0.01590000092983246,395,490,900,1002407381
100005664,68000825083,22,100005663,100005714,100005683,100000000,389.66461181640625,470.9789123535156,874.798095703125,-1143.510009765625,-755.3300170898438,-555.3699951171875,454,3959334109184,0.302700012922287,0.16830000281333923,399,482,895,999382410
100005724,67001559725,21,100005723,100005751,100005738,100000000,383.1846008300781,471.10540771484375,876.7675170898438,779.3800048828125,-841.3900146484375,-961.0700073242188,242,2110481891328,0.23800000548362732,0.06800000369548798,392,482,897,1002407579
100005854,75000278937,29,100005853,100005924,100005881,100000000,388.31201171875,468.9729919433594,874.3015747070312,-1770.6400146484375,-231.55999755859375,-594.0800170898438,1350,11773349462016,0.3995000123977661,0.0658000037074089,397,480,895,999382446
100005864,64000351625,19,100005863,100005906,100005881,100000000,391.7876892089844,469.5317077636719,874.9716796875,-1141.8399658203125,-200.22999572753906,-133.9199981689453,925,8066924806144,0.35199999809265137,0.02800000086426735,401,480,895,999383626
100005874,44000319658,9,100005873,100005892,100005881,100000000,397.56329345703125,471.35760498046875,875.4793090820312,-673.6400146484375,-288.05999755859375,-19.709999084472656,424,3697704173568,0.2937000095844269,0.041600000113248825,407,482,896,1002419569
100006124,72000010376,26,100006123,100006611,100006149,100000000,384.560791015625,473.80560302734375,871.9749145507812,466.1600036621094,-1185.6400146484375,512.5700073242188,13824,120559102853120,0.8791999816894531,0.053700000047683716,393,485,892,999382146
100006134,58000004198,16,100006133,100006450,100006149,100000000,383.4562072753906,477.2300109863281,870.4317016601562,251.27999877929688,-822.2899780273438,360.82000732421875,12839,111968924991488,0.8769999742507935,0.09430000185966492,392,488,891,999379741
100006144,38000002758,6,100006143,100006174,100006149,100000000,382.172607421875,483.23291015625,868.7468872070312,37.06999969482422,-574.5800170898438,107.29000091552734,1957,17066996269056,0.49470001459121704,0.051600001752376556,391,494,889,999379974
100006244,38000313156,6,100006243,100006249,100006248,100000000,382.5022888183594,480.6944885253906,864.763427734375,-72.83999633789062,-549.97998046875,596.9199829101562,220,1918620008448,0.22830000519752502,0.02500000037252903,391,492,885,999380700
100006484,50000522565,12,100006483,100006498,100006495,100000000,380.3511962890625,480.05609130859375,867.2042846679688,323.0199890136719,-726.010009765625,737.5,434,3784913977344,0.29670000076293945,0.01850000023841858,389,491,888,999380462
100006584,69001813255,23,100006126,100006584,100006584,100000000,383.8192138671875,473.5118103027344,872.2559814453125,342.7099914550781,-1039.550048828125,909.9299926757812,212,1848852086784,0.2605000138282776,0.17239999771118164,393,484,893,999382150
100006664,69000928761,23,100006663,100006714,100006682,100000000,388.7986145019531,472.3908996582031,869.5225219726562,-1076.760009765625,-1282.4300537109375,1044.280029296875,410,3575610081280,0.28790000081062317,0.27129998803138733,398,483,890,999382495
